Country/Region,Province/State,Confirmed,Recovered,Deaths,Date
India,Goa,36238,31050,468,10/6/2020
India,Gujarat,145200,125111,3519,10/6/2020
India,Haryana,136115,123286,1509,10/6/2020
India,Himachal Pradesh,16283,12918,229,10/6/2020
India,Jammu and Kashmir,80476,65496,1268,10/6/2020
India,Jharkhand,88873,78089,757,10/6/2020
India,Karnataka,657705,533074,9461,10/6/2020
India,Kerala,242799,154092,884,10/6/2020
India,Ladakh,4720,3464,61,10/6/2020
India,Lakshadweep,0,0,0,10/6/2020
India,Madhya Pradesh,138668,118039,2488,10/6/2020
India,Maharashtra,1465911,1179726,38717,10/6/2020
India,Manipur,12240,9482,78,10/6/2020
India,Meghalaya,7037,4606,60,10/6/2020
India,Mizoram,2148,1887,0,10/6/2020
India,Nagaland,6662,5460,17,10/6/2020
India,Odisha,238003,210217,940,10/6/2020
India,Puducherry,29682,24614,546,10/6/2020
India,Punjab,120016,104355,3679,10/6/2020
India,Rajasthan,148316,125448,1574,10/6/2020
India,Sikkim,3216,2587,49,10/6/2020
India,Tamil Nadu,630408,575212,9917,10/6/2020
India,Telangana,204748,177008,1189,10/6/2020
India,Tripura,27545,22623,301,10/6/2020
India,Unknown,0,0,0,10/6/2020
India,Uttar Pradesh,420937,370753,6153,10/6/2020
India,Uttarakhand,52329,43238,677,10/6/2020
India,West Bengal,277049,243743,5318,10/6/2020
India,Andaman and Nicobar Islands,3935,3696,54,10/7/2020
India,Andhra Pradesh,734427,678828,6086,10/7/2020
India,Arunachal Pradesh,11267,8396,21,10/7/2020
India,Assam,190209,157638,785,10/7/2020
India,Bihar,191985,179732,927,10/7/2020
India,Chandigarh,12820,11190,182,10/7/2020
India,Chhattisgarh,131739,103828,1134,10/7/2020
India,Dadra and Nagar Haveli and Daman and Diu,3120,3010,2,10/7/2020
India,Delhi,298107,270305,5616,10/7/2020
India,Goa,36670,31444,477,10/7/2020
India,Gujarat,146673,126657,3531,10/7/2020
India,Haryana,137398,124841,1528,10/7/2020
India,Himachal Pradesh,16565,13338,231,10/7/2020
India,Jammu and Kashmir,81097,67684,1282,10/7/2020
India,Jharkhand,89702,79176,767,10/7/2020
India,Karnataka,668652,542906,9574,10/7/2020
India,Kerala,253405,160253,906,10/7/2020
India,Ladakh,4802,3511,63,10/7/2020
India,Lakshadweep,0,0,0,10/7/2020
India,Madhya Pradesh,140307,120267,2518,10/7/2020
India,Maharashtra,1480489,1196441,39072,10/7/2020
India,Manipur,12489,9604,80,10/7/2020
India,Meghalaya,7165,4694,60,10/7/2020
India,Mizoram,2150,1919,0,10/7/2020
India,Nagaland,6715,5498,17,10/7/2020
India,Odisha,240998,213672,958,10/7/2020
India,Puducherry,30161,24930,551,10/7/2020
India,Punjab,120860,105585,3712,10/7/2020
India,Rajasthan,150467,127526,1590,10/7/2020
India,Sikkim,3234,2615,49,10/7/2020
India,Tamil Nadu,635855,580736,9984,10/7/2020
India,Telangana,206644,179075,1201,10/7/2020
India,Tripura,27759,23066,304,10/7/2020
India,Unknown,0,0,0,10/7/2020
India,Uttar Pradesh,424326,374972,6200,10/7/2020
India,Uttarakhand,52959,43904,688,10/7/2020
India,West Bengal,280504,246767,5376,10/7/2020
India,Andaman and Nicobar Islands,3952,3707,55,10/8/2020
India,Andhra Pradesh,739719,684930,6128,10/8/2020
India,Arunachal Pradesh,11479,8679,22,10/8/2020
India,Assam,191397,159836,794,10/8/2020
India,Bihar,193072,180696,929,10/8/2020
India,Chandigarh,12922,11344,186,10/8/2020
India,Chhattisgarh,134612,106027,1158,10/8/2020
India,Dadra and Nagar Haveli and Daman and Diu,3132,3025,2,10/8/2020
India,Delhi,300833,272948,5653,10/8/2020
India,Goa,37102,31902,484,10/8/2020
India,Gujarat,147789,127786,3538,10/8/2020
India,Haryana,138682,126267,1548,10/8/2020
India,Himachal Pradesh,16778,13597,238,10/8/2020
India,Jammu and Kashmir,81793,69020,1291,10/8/2020
India,Jharkhand,90486,80439,775,10/8/2020
India,Karnataka,679356,552519,9675,10/8/2020
India,Kerala,258850,167256,930,10/8/2020
India,Ladakh,4902,3540,63,10/8/2020
India,Lakshadweep,0,0,0,10/8/2020
India,Madhya Pradesh,142022,122687,2547,10/8/2020
India,Maharashtra,1493884,1212016,39430,10/8/2020
India,Manipur,12679,9719,83,10/8/2020
India,Meghalaya,7261,4832,60,10/8/2020
India,Mizoram,2157,1937,0,10/8/2020
India,Nagaland,6736,5564,17,10/8/2020
India,Odisha,244142,216984,974,10/8/2020
India,Puducherry,30539,25256,556,10/8/2020
India,Punjab,121716,107200,3741,10/8/2020
India,Rajasthan,152605,129618,1605,10/8/2020
India,Sikkim,3246,2650,51,10/8/2020
India,Tamil Nadu,640943,586454,10052,10/8/2020
India,Telangana,208535,180953,1208,10/8/2020
India,Tripura,27982,23474,311,10/8/2020
India,Unknown,0,0,0,10/8/2020
India,Uttar Pradesh,427459,378662,6245,10/8/2020
India,Uttarakhand,53359,44808,702,10/8/2020
India,West Bengal,284030,249737,5439,10/8/2020
India,Andaman and Nicobar Islands,3976,3724,55,10/9/2020
India,Andhra Pradesh,744864,691040,6159,10/9/2020
India,Arunachal Pradesh,11760,8877,23,10/9/2020
India,Assam,192416,161904,802,10/9/2020
India,Bihar,194329,182121,934,10/9/2020
India,Chandigarh,12985,11505,188,10/9/2020
India,Chhattisgarh,137570,108935,1196,10/9/2020
India,Dadra and Nagar Haveli and Daman and Diu,3140,3037,2,10/9/2020
India,Delhi,303693,276046,5692,10/9/2020
India,Goa,37591,32317,491,10/9/2020
India,Gujarat,149032,129304,3547,10/9/2020
India,Haryana,139932,127540,1562,10/9/2020
India,Himachal Pradesh,16977,13876,245,10/9/2020
India,Jammu and Kashmir,82429,69979,1306,10/9/2020
India,Jharkhand,91254,81654,781,10/9/2020
India,Karnataka,690269,561610,9789,10/9/2020
India,Kerala,268100,175304,955,10/9/2020
India,Ladakh,4987,3886,63,10/9/2020
India,Lakshadweep,0,0,0,10/9/2020
India,Madhya Pradesh,143629,124887,2574,10/9/2020
India,Maharashtra,1506018,1229339,39732,10/9/2020
India,Manipur,12810,9866,86,10/9/2020
India,Meghalaya,7388,4903,61,10/9/2020
India,Mizoram,2162,1974,0,10/9/2020
India,Nagaland,6888,5656,17,10/9/2020
India,Odisha,246839,220388,991,10/9/2020
India,Puducherry,30904,25543,558,10/9/2020
India,Punjab,122459,108533,3773,10/9/2020
India,Rajasthan,154785,131766,1621,10/9/2020
India,Sikkim,3278,2721,53,10/9/2020
India,Tamil Nadu,646128,591811,10120,10/9/2020
India,Telangana,210346,183025,1217,10/9/2020
India,Tripura,28153,23801,313,10/9/2020
India,Unknown,0,0,0,10/9/2020
India,Uttar Pradesh,430666,383086,6293,10/9/2020
India,Uttarakhand,54063,46058,716,10/9/2020
India,West Bengal,287603,252806,5501,10/9/2020
India,Andaman and Nicobar Islands,3992,3744,55,10/10/2020
India,Andhra Pradesh,750517,697699,6194,10/10/2020
India,Arunachal Pradesh,11998,9035,23,10/10/2020
India,Assam,193387,163355,811,10/10/2020
India,Bihar,195499,183390,944,10/10/2020
India,Chandigarh,13081,11662,190,10/10/2020
India,Chhattisgarh,140258,111654,1235,10/10/2020
India,Dadra and Nagar Haveli and Daman and Diu,3152,3050,2,10/10/2020
India,Delhi,306559,278812,5740,10/10/2020
India,Goa,37934,32777,499,10/10/2020
India,Gujarat,150253,130760,3557,10/10/2020
India,Haryana,141090,128841,1572,10/10/2020
India,Himachal Pradesh,17244,14278,248,10/10/2020
India,Jammu and Kashmir,83064,70955,1313,10/10/2020
India,Jharkhand,91951,82805,784,10/10/2020
India,Karnataka,700786,569947,9891,10/10/2020
India,Kerala,279855,182874,978,10/10/2020
India,Ladakh,5059,3973,64,10/10/2020
India,Lakshadweep,0,0,0,10/10/2020
India,Madhya Pradesh,145245,127034,2599,10/10/2020
India,Maharashtra,1517434,1255779,40040,10/10/2020
India,Manipur,13092,10396,88,10/10/2020
India,Meghalaya,7544,5045,62,10/10/2020
India,Mizoram,2175,1984,0,10/10/2020
India,Nagaland,6949,5694,17,10/10/2020
India,Odisha,249693,224273,1006,10/10/2020
India,Puducherry,31233,25955,559,10/10/2020
India,Punjab,123317,109767,3798,10/10/2020
India,Rajasthan,156908,133918,1636,10/10/2020
India,Sikkim,3321,2816,55,10/10/2020
India,Tamil Nadu,651370,597033,10187,10/10/2020
India,Telangana,212063,185128,1222,10/10/2020
India,Tripura,28352,24086,315,10/10/2020
India,Unknown,0,0,0,10/10/2020
India,Uttar Pradesh,433712,387149,6353,10/10/2020
India,Uttarakhand,54525,46470,734,10/10/2020
India,West Bengal,291194,255838,5563,10/10/2020
India,Andaman and Nicobar Islands,4005,3764,55,10/11/2020
India,Andhra Pradesh,755727,703208,6224,10/11/2020
India,Arunachal Pradesh,12147,9232,24,10/11/2020
India,Assam,193783,164582,816,10/11/2020
India,Bihar,196531,184541,946,10/11/2020
India,Chandigarh,13162,11787,191,10/11/2020
India,Chhattisgarh,142372,113771,1253,10/11/2020
India,Dadra and Nagar Haveli and Daman and Diu,3163,3059,2,10/11/2020
India,Delhi,309339,281869,5769,10/11/2020
India,Goa,38366,33203,507,10/11/2020
India,Gujarat,151434,132173,3566,10/11/2020
India,Haryana,142155,130003,1579,10/11/2020
India,Himachal Pradesh,17408,14471,250,10/11/2020
India,Jammu and Kashmir,83633,71845,1322,10/11/2020
India,Jharkhand,92525,83571,787,10/11/2020
India,Karnataka,710309,580054,9966,10/11/2020
India,Kerala,289202,191798,1003,10/11/2020
India,Ladakh,5081,4037,64,10/11/2020
India,Lakshadweep,0,0,0,10/11/2020
India,Madhya Pradesh,146820,129019,2624,10/11/2020
India,Maharashtra,1528226,1266240,40349,10/11/2020
India,Manipur,13326,10504,91,10/11/2020
India,Meghalaya,7683,5142,63,10/11/2020
India,Mizoram,2184,2010,0,10/11/2020
India,Nagaland,7019,5743,17,10/11/2020
India,Odisha,252239,227615,1022,10/11/2020
India,Puducherry,31549,26291,563,10/11/2020
India,Punjab,123973,110865,3833,10/11/2020
India,Rajasthan,159052,135990,1650,10/11/2020
India,Sikkim,3359,2920,55,10/11/2020
India,Tamil Nadu,656385,602038,10252,10/11/2020
India,Telangana,213084,187342,1228,10/11/2020
India,Tripura,28461,24403,316,10/11/2020
India,Unknown,0,0,0,10/11/2020
India,Uttar Pradesh,436979,390566,6394,10/11/2020
India,Uttarakhand,55051,46931,747,10/11/2020
India,West Bengal,294806,258948,5622,10/11/2020
India,Andaman and Nicobar Islands,4023,3770,55,10/12/2020
India,Andhra Pradesh,758951,708712,6256,10/12/2020
India,Arunachal Pradesh,12367,9403,24,10/12/2020
India,Assam,195304,166039,826,10/12/2020
India,Bihar,197535,185911,955,10/12/2020
India,Chandigarh,13260,11898,192,10/12/2020
India,Chhattisgarh,145247,116540,1286,10/12/2020
India,Dadra and Nagar Haveli and Daman and Diu,3168,3064,2,10/12/2020
India,Delhi,311188,284844,5809,10/12/2020
India,Goa,38674,33698,511,10/12/2020
India,Gujarat,152603,133615,3574,10/12/2020
India,Haryana,143221,131228,1592,10/12/2020
India,Himachal Pradesh,17578,14690,251,10/12/2020
India,Jammu and Kashmir,84031,72706,1333,10/12/2020
India,Jharkhand,93035,84461,798,10/12/2020
India,Karnataka,717915,592084,10036,10/12/2020
India,Kerala,295132,199634,1025,10/12/2020
India,Ladakh,5151,4126,64,10/12/2020
India,Lakshadweep,0,0,0,10/12/2020
India,Madhya Pradesh,148298,130721,2645,10/12/2020
India,Maharashtra,1535315,1281896,40514,10/12/2020
India,Manipur,13556,10707,93,10/12/2020
India,Meghalaya,7771,5273,64,10/12/2020
India,Mizoram,2202,2046,0,10/12/2020
India,Nagaland,7240,5813,18,10/12/2020
India,Odisha,254662,230192,1040,10/12/2020
India,Puducherry,31737,26555,565,10/12/2020
India,Punjab,124535,112099,3860,10/12/2020
India,Rajasthan,161184,137848,1665,10/12/2020
India,Sikkim,3366,2925,57,10/12/2020
India,Tamil Nadu,661264,607203,10314,10/12/2020
India,Telangana,214792,189351,1233,10/12/2020
India,Tripura,28678,24623,317,10/12/2020
India,Unknown,0,0,0,10/12/2020
India,Uttar Pradesh,439161,393908,6438,10/12/2020
India,Uttarakhand,55347,47609,762,10/12/2020
India,West Bengal,298389,262103,5682,10/12/2020
India,Andaman and Nicobar Islands,4036,3782,55,10/13/2020
India,Andhra Pradesh,763573,714427,6291,10/13/2020
India,Arunachal Pradesh,12561,9573,28,10/13/2020
India,Assam,196786,167059,830,10/13/2020
India,Bihar,198855,187059,961,10/13/2020
India,Chandigarh,13331,12007,197,10/13/2020
India,Chhattisgarh,147866,119352,1306,10/13/2020
India,Dadra and Nagar Haveli and Daman and Diu,3168,3081,2,10/13/2020
India,Delhi,314224,286880,5854,10/13/2020
India,Goa,39082,34252,514,10/13/2020
India,Gujarat,153761,134990,3584,10/13/2020
India,Haryana,144302,132382,1601,10/13/2020
India,Himachal Pradesh,17762,15001,254,10/13/2020
India,Jammu and Kashmir,84708,73502,1340,10/13/2020
India,Jharkhand,93736,85314,805,10/13/2020
India,Karnataka,726106,602505,10123,10/13/2020
India,Kerala,303896,207357,1046,10/13/2020
India,Ladakh,5238,4205,64,10/13/2020
India,Lakshadweep,0,0,0,10/13/2020
India,Madhya Pradesh,149761,132429,2671,10/13/2020
India,Maharashtra,1543837,1297252,40701,10/13/2020
India,Manipur,13793,10829,97,10/13/2020
India,Meghalaya,7838,5406,65,10/13/2020
India,Mizoram,2212,2093,0,10/13/2020
India,Nagaland,7363,5831,19,10/13/2020
India,Odisha,256937,232988,1057,10/13/2020
India,Puducherry,32004,26865,567,10/13/2020
India,Punjab,125211,113105,3894,10/13/2020
India,Rajasthan,163219,139616,1679,10/13/2020
India,Sikkim,3417,3014,59,10/13/2020
India,Tamil Nadu,665930,612320,10371,10/13/2020
India,Telangana,216238,191269,1241,10/13/2020
India,Tripura,28859,25041,318,10/13/2020
India,Unknown,0,0,0,10/13/2020
India,Uttar Pradesh,442118,397570,6466,10/13/2020
India,Uttarakhand,55641,48283,782,10/13/2020
India,West Bengal,302020,265288,5744,10/13/2020
India,Andaman and Nicobar Islands,4046,3796,55,10/14/2020
India,Andhra Pradesh,767465,719477,6319,10/14/2020
India,Arunachal Pradesh,12768,9694,29,10/14/2020
India,Assam,198213,168072,834,10/14/2020
India,Bihar,200103,188380,967,10/14/2020
India,Chandigarh,13403,12119,199,10/14/2020
India,Chhattisgarh,150696,121548,1339,10/14/2020
India,Dadra and Nagar Haveli and Daman and Diu,3171,3090,2,10/14/2020
India,Delhi,317548,289747,5898,10/14/2020
India,Goa,39438,34731,519,10/14/2020
India,Gujarat,154936,136404,3595,10/14/2020
India,Haryana,145507,133706,1614,10/14/2020
India,Himachal Pradesh,18008,15233,255,10/14/2020
India,Jammu and Kashmir,85409,74318,1352,10/14/2020
India,Jharkhand,94369,86367,811,10/14/2020
India,Karnataka,735371,611167,10198,10/14/2020
India,Kerala,310140,215149,1066,10/14/2020
India,Ladakh,5304,4261,64,10/14/2020
India,Lakshadweep,0,0,0,10/14/2020
India,Madhya Pradesh,155276,138158,2686,10/14/2020
India,Maharashtra,1554389,1316769,40859,10/14/2020
India,Manipur,14094,10915,103,10/14/2020
India,Meghalaya,7991,5582,70,10/14/2020
India,Mizoram,2220,2108,0,10/14/2020
India,Nagaland,7416,5916,22,10/14/2020
India,Odisha,259541,235763,1062,10/14/2020
India,Puducherry,32245,27152,568,10/14/2020
India,Punjab,125760,114075,3925,10/14/2020
India,Rajasthan,165240,141835,1694,10/14/2020
India,Sikkim,3459,3075,59,10/14/2020
India,Tamil Nadu,670392,617403,10423,10/14/2020
India,Telangana,217670,193218,1249,10/14/2020
India,Tripura,29031,25394,319,10/14/2020
India,Unknown,0,0,0,10/14/2020
India,Uttar Pradesh,444711,401306,6507,10/14/2020
India,Uttarakhand,56070,49129,796,10/14/2020
India,West Bengal,305697,268384,5808,10/14/2020
India,Andaman and Nicobar Islands,4062,3817,55,10/15/2020
India,Andhra Pradesh,771503,725099,6357,10/15/2020
India,Arunachal Pradesh,12971,9889,30,10/15/2020
India,Assam,198982,169335,843,10/15/2020
India,Bihar,201196,189186,972,10/15/2020
India,Chandigarh,13477,12232,201,10/15/2020
India,Chhattisgarh,153515,123943,1385,10/15/2020
India,Dadra and Nagar Haveli and Daman and Diu,3172,3099,2,10/15/2020
India,Delhi,321031,292502,5924,10/15/2020
India,Goa,39770,35161,525,10/15/2020
India,Gujarat,156121,137733,3606,10/15/2020
India,Haryana,146706,134719,1623,10/15/2020
India,Himachal Pradesh,18303,15389,260,10/15/2020
India,Jammu and Kashmir,86057,75641,1358,10/15/2020
India,Jharkhand,94952,87240,820,10/15/2020
India,Karnataka,743848,620008,10283,10/15/2020
India,Kerala,317929,222231,1089,10/15/2020
India,Ladakh,5393,4310,65,10/15/2020
India,Lakshadweep,0,0,0,10/15/2020
India,Madhya Pradesh,156584,139717,2710,10/15/2020
India,Maharashtra,1564615,1330483,41196,10/15/2020
India,Manipur,14378,11081,104,10/15/2020
India,Meghalaya,8164,5646,73,10/15/2020
India,Mizoram,2229,2121,0,10/15/2020
India,Nagaland,7492,6017,22,10/15/2020
India,Odisha,262011,238535,1089,10/15/2020
India,Puducherry,32486,27365,570,10/15/2020
India,Punjab,126230,115186,3954,10/15/2020
India,Rajasthan,167279,143984,1708,10/15/2020
India,Sikkim,3500,3129,59,10/15/2020
India,Tamil Nadu,674802,622458,10472,10/15/2020
India,Telangana,219224,194653,1256,10/15/2020
India,Tripura,29193,25765,323,10/15/2020
India,Unknown,0,0,0,10/15/2020
India,Uttar Pradesh,447383,404545,6543,10/15/2020
India,Uttarakhand,56493,49997,814,10/15/2020
India,West Bengal,309417,271563,5870,10/15/2020
India,Andaman and Nicobar Islands,4072,3831,56,10/16/2020
India,Andhra Pradesh,775470,730109,6382,10/16/2020
India,Arunachal Pradesh,13169,10071,30,10/16/2020
India,Assam,199749,170265,853,10/16/2020
India,Bihar,202290,190425,981,10/16/2020
India,Chandigarh,13532,12352,206,10/16/2020
India,Chhattisgarh,155987,126869,1425,10/16/2020
India,Dadra and Nagar Haveli and Daman and Diu,3177,3109,2,10/16/2020
India,Delhi,324459,295699,5946,10/16/2020
India,Goa,40091,35610,531,10/16/2020
India,Gujarat,157312,139012,3617,10/16/2020
India,Haryana,147933,135858,1634,10/16/2020
India,Himachal Pradesh,18522,15618,262,10/16/2020
India,Jammu and Kashmir,86754,76479,1366,10/16/2020
India,Jharkhand,95425,88058,824,10/16/2020
India,Karnataka,751390,628588,10356,10/16/2020
India,Kerala,325212,228998,1113,10/16/2020
India,Ladakh,5441,4461,65,10/16/2020
India,Lakshadweep,0,0,0,10/16/2020
India,Madhya Pradesh,157936,141273,2735,10/16/2020
India,Maharashtra,1576062,1344368,41502,10/16/2020
India,Manipur,14715,11245,109,10/16/2020
India,Meghalaya,8303,5735,75,10/16/2020
India,Mizoram,2245,2133,0,10/16/2020
India,Nagaland,7604,6111,22,10/16/2020
India,Odisha,264149,241385,1104,10/16/2020
India,Puducherry,32766,27671,571,10/16/2020
India,Punjab,126737,116165,3980,10/16/2020
India,Rajasthan,169289,146185,1723,10/16/2020
India,Sikkim,3531,3177,59,10/16/2020
India,Tamil Nadu,679191,627703,10529,10/16/2020
India,Telangana,220675,196636,1265,10/16/2020
India,Tripura,29327,26035,326,10/16/2020
India,Unknown,0,0,0,10/16/2020
India,Uttar Pradesh,449935,408083,6589,10/16/2020
India,Uttarakhand,57042,50521,829,10/16/2020
India,West Bengal,313188,274757,5931,10/16/2020
India,Andaman and Nicobar Islands,4083,3848,56,10/17/2020
India,Andhra Pradesh,779146,735638,6406,10/17/2020
India,Arunachal Pradesh,13348,10315,30,10/17/2020
India,Assam,200391,171084,865,10/17/2020
India,Bihar,203457,191619,990,10/17/2020
India,Chandigarh,13582,12460,207,10/17/2020
India,Chhattisgarh,158502,129883,1439,10/17/2020
India,Dadra and Nagar Haveli and Daman and Diu,3180,3119,2,10/17/2020
India,Delhi,327718,298853,5981,10/17/2020
India,Goa,40400,36035,538,10/17/2020
India,Gujarat,158473,140282,3626,10/17/2020
India,Haryana,149081,137176,1640,10/17/2020
India,Himachal Pradesh,18797,15852,265,10/17/2020
India,Jammu and Kashmir,87364,77288,1372,10/17/2020
India,Jharkhand,95967,88559,832,10/17/2020
India,Karnataka,758574,637481,10427,10/17/2020
India,Kerala,334228,236989,1139,10/17/2020
India,Ladakh,5534,4535,66,10/17/2020
India,Lakshadweep,0,0,0,10/17/2020
India,Madhya Pradesh,159158,142707,2753,10/17/2020
India,Maharashtra,1586321,1358606,41965,10/17/2020
India,Manipur,15141,11443,111,10/17/2020
India,Meghalaya,8404,6034,75,10/17/2020
India,Mizoram,2253,2145,0,10/17/2020
India,Nagaland,7698,6141,27,10/17/2020
India,Odisha,266345,244227,1121,10/17/2020
India,Puducherry,32978,27984,574,10/17/2020
India,Punjab,127154,116925,3999,10/17/2020
India,Rajasthan,171281,148291,1735,10/17/2020
India,Sikkim,3567,3233,59,10/17/2020
India,Tamil Nadu,683486,632708,10586,10/17/2020
India,Telangana,222111,198790,1271,10/17/2020
India,Tripura,29468,26222,329,10/17/2020
India,Unknown,0,0,0,10/17/2020
India,Uttar Pradesh,452660,411611,6629,10/17/2020
India,Uttarakhand,57648,51186,924,10/17/2020
India,West Bengal,317053,277940,5992,10/17/2020
India,Andaman and Nicobar Islands,4108,3868,56,10/18/2020
India,Andhra Pradesh,783132,740229,6429,10/18/2020
India,Arunachal Pradesh,13406,10552,30,10/18/2020
India,Assam,200709,171683,868,10/18/2020
India,Bihar,204363,192783,996,10/18/2020
India,Chandigarh,13646,12554,208,10/18/2020
India,Chhattisgarh,160396,132168,1478,10/18/2020
India,Dadra and Nagar Haveli and Daman and Diu,3183,3127,2,10/18/2020
India,Delhi,331017,301716,6009,10/18/2020
India,Goa,40587,36395,544,10/18/2020
India,Gujarat,159564,141515,3635,10/18/2020
India,Haryana,150033,138351,1640,10/18/2020
India,Himachal Pradesh,18967,16069,268,10/18/2020
India,Jammu and Kashmir,87942,77886,1379,10/18/2020
India,Jharkhand,96352,89011,839,10/18/2020
India,Karnataka,765586,645825,10478,10/18/2020
India,Kerala,341859,245399,1161,10/18/2020
India,Ladakh,5598,4615,66,10/18/2020
India,Lakshadweep,0,0,0,10/18/2020
India,Madhya Pradesh,160188,144134,2773,10/18/2020
India,Maharashtra,1595381,1369810,42115,10/18/2020
India,Manipur,15463,11741,116,10/18/2020
India,Meghalaya,8508,6282,75,10/18/2020
India,Mizoram,2253,2148,0,10/18/2020
India,Nagaland,7816,6206,27,10/18/2020
India,Odisha,268364,246837,1135,10/18/2020
India,Puducherry,33141,28290,574,10/18/2020
India,Punjab,127630,117883,4012,10/18/2020
India,Rajasthan,173266,150379,1748,10/18/2020
India,Sikkim,3597,3265,60,10/18/2020
India,Tamil Nadu,687400,637637,10642,10/18/2020
India,Telangana,223059,200686,1275,10/18/2020
India,Tripura,29553,26550,331,10/18/2020
India,Unknown,0,0,0,10/18/2020
India,Uttar Pradesh,455146,415592,6658,10/18/2020
India,Uttarakhand,58024,51369,927,10/18/2020
India,West Bengal,321036,281053,6056,10/18/2020
India,Andaman and Nicobar Islands,4126,3892,56,10/19/2020
India,Andhra Pradesh,786050,744532,6453,10/19/2020
India,Arunachal Pradesh,13643,10780,30,10/19/2020
India,Assam,201407,173213,875,10/19/2020
India,Bihar,205945,194005,1003,10/19/2020
India,Chandigarh,13686,12617,208,10/19/2020
India,Chhattisgarh,162772,135259,1534,10/19/2020
India,Dadra and Nagar Haveli and Daman and Diu,3185,3140,2,10/19/2020
India,Delhi,333171,304561,6040,10/19/2020
India,Goa,40746,36914,549,10/19/2020
India,Gujarat,160560,142662,3643,10/19/2020
India,Haryana,151234,139511,1648,10/19/2020
India,Himachal Pradesh,19135,16270,272,10/19/2020
India,Jammu and Kashmir,88369,78667,1388,10/19/2020
India,Jharkhand,96842,89780,842,10/19/2020
India,Karnataka,770604,653829,10542,10/19/2020
India,Kerala,346881,252868,1182,10/19/2020
India,Ladakh,5647,4701,66,10/19/2020
India,Lakshadweep,0,0,0,10/19/2020
India,Madhya Pradesh,161203,145421,2786,10/19/2020
India,Maharashtra,1601365,1384879,42240,10/19/2020
India,Manipur,15778,11913,117,10/19/2020
India,Meghalaya,8536,6392,75,10/19/2020
India,Mizoram,2280,2151,0,10/19/2020
India,Nagaland,7953,6273,27,10/19/2020
India,Odisha,270346,249575,1152,10/19/2020
India,Puducherry,33247,28520,575,10/19/2020
India,Punjab,128103,118767,4029,10/19/2020
India,Rajasthan,175226,152573,1760,10/19/2020
India,Sikkim,3601,3276,62,10/19/2020
India,Tamil Nadu,690936,642152,10691,10/19/2020
India,Telangana,224545,202577,1282,10/19/2020
India,Tripura,29688,26748,331,10/19/2020
India,Unknown,0,0,0,10/19/2020
India,Uttar Pradesh,456865,418685,6685,10/19/2020
India,Uttarakhand,58360,51900,933,10/19/2020
India,West Bengal,325028,284325,6119,10/19/2020
India,Andaman and Nicobar Islands,4141,3902,56,10/20/2020
India,Andhra Pradesh,789553,749676,6481,10/20/2020
India,Arunachal Pradesh,13778,11035,31,10/20/2020
India,Assam,202073,174414,884,10/20/2020
India,Bihar,207405,195046,1011,10/20/2020
India,Chandigarh,13743,12724,209,10/20/2020
India,Chhattisgarh,165279,137986,1584,10/20/2020
India,Dadra and Nagar Haveli and Daman and Diu,3194,3153,2,10/20/2020
India,Delhi,336750,306747,6081,10/20/2020
India,Goa,41031,37275,555,10/20/2020
India,Gujarat,161686,143790,3651,10/20/2020
India,Haryana,152174,140436,1660,10/20/2020
India,Himachal Pradesh,19357,16487,274,10/20/2020
India,Jammu and Kashmir,88958,79437,1397,10/20/2020
India,Jharkhand,97414,90385,849,10/20/2020
India,Karnataka,776901,662329,10608,10/20/2020
India,Kerala,353472,260243,1206,10/20/2020
India,Ladakh,5695,4787,67,10/20/2020
India,Lakshadweep,0,0,0,10/20/2020
India,Madhya Pradesh,162178,146860,2811,10/20/2020
India,Maharashtra,1609516,1392308,42453,10/20/2020
India,Manipur,16062,12059,121,10/20/2020
India,Meghalaya,8593,6497,76,10/20/2020
India,Mizoram,2310,2165,0,10/20/2020
India,Nagaland,8020,6334,28,10/20/2020
India,Odisha,272250,252197,1168,10/20/2020
India,Puducherry,33452,28774,577,10/20/2020
India,Punjab,128590,119658,4037,10/20/2020
India,Rajasthan,177123,155095,1774,10/20/2020
India,Sikkim,3643,3326,63,10/20/2020
India,Tamil Nadu,694030,646555,10741,10/20/2020
India,Telangana,226124,204388,1287,10/20/2020
India,Tripura,29800,27013,332,10/20/2020
India,Unknown,0,0,0,10/20/2020
India,Uttar Pradesh,459154,422024,6714,10/20/2020
India,Uttarakhand,58601,52291,946,10/20/2020
India,West Bengal,329057,287707,6180,10/20/2020
India,Andaman and Nicobar Islands,4168,3913,56,10/21/2020
India,Andhra Pradesh,793299,754415,6508,10/21/2020
India,Arunachal Pradesh,13912,11199,31,10/21/2020
India,Assam,202774,176078,889,10/21/2020
India,Bihar,208377,196240,1019,10/21/2020
India,Chandigarh,13795,12842,209,10/21/2020
India,Chhattisgarh,167639,140216,1628,10/21/2020
India,Dadra and Nagar Haveli and Daman and Diu,3207,3161,2,10/21/2020
India,Delhi,340436,310191,6128,10/21/2020
India,Goa,41339,37683,557,10/21/2020
India,Gujarat,162823,144970,3660,10/21/2020
India,Haryana,153367,141506,1674,10/21/2020
India,Himachal Pradesh,19621,16706,279,10/21/2020
India,Jammu and Kashmir,89582,80092,1402,10/21/2020
India,Jharkhand,98061,91004,851,10/21/2020
India,Karnataka,782773,671618,10696,10/21/2020
India,Kerala,361841,267082,1232,10/21/2020
India,Ladakh,5781,4865,68,10/21/2020
